Ozone,Temperature,Flowrate,TimeStamp
0.135927,+33.008,4.4180,29/07/2020 14:41:17.094
0.130942,+33.008,4.4180,29/07/2020 14:41:17.206
0.140222,+33.008,4.4180,29/07/2020 14:41:17.302
0.132492,+33.008,4.4227,29/07/2020 14:41:17.398
0.129441,+33.008,4.4227,29/07/2020 14:41:17.494
0.138950,+33.008,4.4227,29/07/2020 14:41:17.605
0.135748,+33.008,4.4234,29/07/2020 14:41:17.702
0.133556,+33.009,4.4234,29/07/2020 14:41:17.798
0.143468,+33.009,4.4234,29/07/2020 14:41:17.894
0.142104,+33.009,4.4256,29/07/2020 14:41:18.006
0.138375,+33.008,4.4256,29/07/2020 14:41:18.101
0.140474,+33.008,4.4256,29/07/2020 14:41:18.198
0.139518,+33.008,4.4167,29/07/2020 14:41:18.294
0.136854,+33.008,4.4167,29/07/2020 14:41:18.405
0.143783,+33.008,4.4167,29/07/2020 14:41:18.501
0.150726,+33.010,4.4255,29/07/2020 14:41:25.001
0.131310,+33.010,4.4255,29/07/2020 14:41:25.097
0.136080,+33.010,4.4196,29/07/2020 14:41:25.209
0.138691,+33.011,4.4196,29/07/2020 14:41:25.305
0.143136,+33.011,4.4196,29/07/2020 14:41:25.401
0.127516,+33.011,4.4191,29/07/2020 14:41:25.497
0.145101,+33.010,4.4191,29/07/2020 14:41:25.609
0.133771,+33.010,4.4191,29/07/2020 14:41:25.704
0.139445,+33.010,4.4189,29/07/2020 14:41:25.801
0.144676,+33.010,4.4189,29/07/2020 14:41:25.897
0.133402,+33.010,4.4189,29/07/2020 14:41:26.008
0.137610,+33.010,4.4131,29/07/2020 14:41:26.105
0.139774,+33.011,4.4131,29/07/2020 14:41:26.201
0.140299,+33.011,4.4131,29/07/2020 14:41:26.297
0.139430,+33.011,4.4091,29/07/2020 14:41:26.409
0.140140,+33.011,4.4091,29/07/2020 14:41:26.505
0.149150,+33.011,4.4091,29/07/2020 14:41:26.601
0.136353,+33.011,4.4145,29/07/2020 14:41:26.697
0.135379,+33.011,4.4145,29/07/2020 14:41:26.809
0.143524,+33.011,4.4145,29/07/2020 14:41:26.905
0.138500,+33.011,4.4139,29/07/2020 14:41:27.001
0.133640,+33.012,4.4139,29/07/2020 14:41:27.096
0.140676,+33.012,4.4139,29/07/2020 14:41:27.208
0.133043,+33.012,4.4185,29/07/2020 14:41:27.304
0.145232,+33.011,4.4185,29/07/2020 14:41:27.400
0.144256,+33.011,4.4185,29/07/2020 14:41:27.512
0.137371,+33.011,4.4252,29/07/2020 14:41:27.608
0.149851,+33.012,4.4252,29/07/2020 14:41:27.704
0.141037,+33.012,4.4252,29/07/2020 14:41:27.800
0.133429,+33.012,4.4157,29/07/2020 14:41:27.896
0.134269,+33.011,4.4157,29/07/2020 14:41:28.008
0.142116,+33.011,4.4157,29/07/2020 14:41:28.104
0.146863,+33.011,4.4160,29/07/2020 14:41:28.200
0.144021,+33.012,4.4160,29/07/2020 14:41:28.297
0.157200,+33.012,4.4160,29/07/2020 14:41:28.408
0.142196,+33.012,4.4126,29/07/2020 14:41:28.504
0.127556,+33.011,4.4126,29/07/2020 14:41:28.600
0.136469,+33.011,4.4126,29/07/2020 14:41:28.712
0.141275,+33.011,4.4141,29/07/2020 14:41:28.808
0.139242,+33.011,4.4141,29/07/2020 14:41:28.904
0.136600,+33.011,4.4141,29/07/2020 14:41:29.000
0.135965,+33.011,4.4183,29/07/2020 14:41:29.096
0.145320,+33.010,4.4183,29/07/2020 14:41:29.208
0.139432,+33.010,4.4183,29/07/2020 14:41:29.304
0.138846,+33.010,4.4177,29/07/2020 14:41:29.400
0.135428,+33.011,4.4177,29/07/2020 14:41:29.511
0.139037,+33.011,4.4177,29/07/2020 14:41:29.608
0.142322,+33.011,4.4227,29/07/2020 14:41:29.704
0.137281,+33.011,4.4227,29/07/2020 14:41:29.801
0.139349,+33.011,4.4227,29/07/2020 14:41:29.911
0.144590,+33.011,4.4285,29/07/2020 14:41:30.008
0.140447,+33.011,4.4285,29/07/2020 14:41:30.104
0.148051,+33.011,4.4285,29/07/2020 14:41:30.200
0.135950,+33.011,4.4263,29/07/2020 14:41:30.311
0.137468,+33.011,4.4263,29/07/2020 14:41:30.408
0.143259,+33.011,4.4263,29/07/2020 14:41:30.504
0.137663,+33.011,4.4137,29/07/2020 14:41:30.599
0.140228,+33.012,4.4137,29/07/2020 14:41:30.712
0.133139,+33.012,4.4137,29/07/2020 14:41:30.808
0.141278,+33.012,4.4127,29/07/2020 14:41:30.903
0.147872,+33.011,4.4127,29/07/2020 14:41:31.000
0.139749,+33.011,4.4127,29/07/2020 14:41:31.111
0.144756,+33.011,4.4196,29/07/2020 14:41:31.208
0.143706,+33.012,4.4196,29/07/2020 14:41:31.304
0.150266,+33.012,4.4196,29/07/2020 14:41:31.400
0.135751,+33.012,4.4143,29/07/2020 14:41:31.512
0.130534,+33.012,4.4143,29/07/2020 14:41:31.607
0.146936,+33.012,4.4143,29/07/2020 14:41:31.704
0.140026,+33.012,4.4238,29/07/2020 14:41:31.800
0.143318,+33.014,4.4238,29/07/2020 14:41:31.911
0.146451,+33.014,4.4238,29/07/2020 14:41:32.008
0.134305,+33.014,4.4222,29/07/2020 14:41:32.104
0.146897,+33.013,4.4222,29/07/2020 14:41:32.200
0.136586,+33.013,4.4222,29/07/2020 14:41:32.311
0.149609,+33.013,4.4241,29/07/2020 14:41:32.408
0.140088,+33.012,4.4241,29/07/2020 14:41:32.504
0.139800,+33.012,4.4241,29/07/2020 14:41:32.600
0.142226,+33.012,4.4172,29/07/2020 14:41:32.712
0.133806,+33.012,4.4172,29/07/2020 14:41:32.807
0.133517,+33.012,4.4172,29/07/2020 14:41:32.903
0.145405,+33.012,4.4173,29/07/2020 14:41:33.000
0.141587,+33.012,4.4173,29/07/2020 14:41:33.111
0.144688,+33.012,4.4173,29/07/2020 14:41:33.207
0.138614,+33.012,4.4138,29/07/2020 14:41:33.303
0.138739,+33.012,4.4138,29/07/2020 14:41:33.399
0.129263,+33.012,4.4138,29/07/2020 14:41:33.512
0.142340,+33.012,4.4180,29/07/2020 14:41:33.607
0.137677,+33.013,4.4180,29/07/2020 14:41:33.704
0.145360,+33.013,4.4180,29/07/2020 14:41:33.799
0.145151,+33.013,4.4127,29/07/2020 14:41:33.911
0.141696,+33.013,4.4127,29/07/2020 14:41:34.007
0.141016,+33.013,4.4127,29/07/2020 14:41:34.103
0.145948,+33.013,4.4223,29/07/2020 14:41:34.199
0.139028,+33.013,4.4223,29/07/2020 14:41:34.311
0.144615,+33.013,4.4223,29/07/2020 14:41:34.407
0.140323,+33.013,4.4247,29/07/2020 14:41:34.503
0.144595,+33.013,4.4247,29/07/2020 14:41:34.599
0.147500,+33.013,4.4247,29/07/2020 14:41:34.711
0.144739,+33.013,4.4259,29/07/2020 14:41:34.807
0.136250,+33.013,4.4259,29/07/2020 14:41:34.903
0.142888,+33.013,4.4259,29/07/2020 14:41:35.015
0.133294,+33.013,4.4216,29/07/2020 14:41:35.111
0.132529,+33.013,4.4216,29/07/2020 14:41:35.207
0.141062,+33.013,4.4216,29/07/2020 14:41:35.303
0.140234,+33.013,4.4175,29/07/2020 14:41:35.399
0.143478,+33.012,4.4175,29/07/2020 14:41:35.511
0.139745,+33.012,4.4175,29/07/2020 14:41:35.606
0.146603,+33.012,4.4121,29/07/2020 14:41:35.703
0.138804,+33.014,4.4121,29/07/2020 14:41:35.799
0.139432,+33.014,4.4121,29/07/2020 14:41:35.911
0.144638,+33.014,4.4169,29/07/2020 14:41:36.007
0.147802,+33.013,4.4169,29/07/2020 14:41:36.103
0.139200,+33.013,4.4169,29/07/2020 14:41:36.214
0.143221,+33.013,4.4186,29/07/2020 14:41:36.311
0.138190,+33.014,4.4186,29/07/2020 14:41:36.407
0.141145,+33.014,4.4186,29/07/2020 14:41:36.503
0.138689,+33.014,4.4228,29/07/2020 14:41:36.599
0.146074,+33.013,4.4228,29/07/2020 14:41:36.711
0.139586,+33.013,4.4228,29/07/2020 14:41:36.807
0.141018,+33.013,4.4229,29/07/2020 14:41:36.903
0.152724,+33.013,4.4229,29/07/2020 14:41:37.014
0.142262,+33.013,4.4229,29/07/2020 14:41:37.111
0.142062,+33.013,4.4201,29/07/2020 14:41:37.207
0.144648,+33.014,4.4201,29/07/2020 14:41:37.303
0.149622,+33.014,4.4201,29/07/2020 14:41:37.415
0.155161,+33.014,4.4183,29/07/2020 14:41:37.511
0.140297,+33.013,4.4183,29/07/2020 14:41:37.607
0.145210,+33.013,4.4183,29/07/2020 14:41:37.703
0.139938,+33.013,4.4171,29/07/2020 14:41:37.815
0.138519,+33.013,4.4171,29/07/2020 14:41:37.910
0.142500,+33.013,4.4171,29/07/2020 14:41:38.007
0.139919,+33.013,4.4110,29/07/2020 14:41:38.102
0.149747,+33.012,4.4110,29/07/2020 14:41:38.215
0.154193,+33.012,4.4110,29/07/2020 14:41:38.311
0.146367,+33.012,4.4160,29/07/2020 14:41:38.406
0.130597,+33.013,4.4160,29/07/2020 14:41:38.502
0.136502,+33.013,4.4160,29/07/2020 14:41:38.615
0.146837,+33.013,4.4149,29/07/2020 14:41:38.711
0.136967,+33.014,4.4149,29/07/2020 14:41:38.807
0.139268,+33.014,4.4149,29/07/2020 14:41:38.902
0.141477,+33.014,4.4251,29/07/2020 14:41:39.014
0.134115,+33.013,4.4251,29/07/2020 14:41:39.111
0.147291,+33.013,4.4251,29/07/2020 14:41:39.206
0.141886,+33.013,4.4215,29/07/2020 14:41:39.302
0.141915,+33.014,4.4215,29/07/2020 14:41:39.414
0.141090,+33.014,4.4215,29/07/2020 14:41:39.510
0.147966,+33.014,4.4230,29/07/2020 14:41:39.606
0.131210,+33.013,4.4230,29/07/2020 14:41:39.702
0.141091,+33.013,4.4230,29/07/2020 14:41:39.814
0.136671,+33.013,4.4176,29/07/2020 14:41:39.910
0.147830,+33.015,4.4176,29/07/2020 14:41:40.007
0.139093,+33.015,4.4176,29/07/2020 14:41:40.102
0.138622,+33.015,4.4124,29/07/2020 14:41:40.214
0.152606,+33.014,4.4124,29/07/2020 14:41:40.310
0.140091,+33.014,4.4124,29/07/2020 14:41:40.406
0.148733,+33.014,4.4200,29/07/2020 14:41:40.503
0.139641,+33.014,4.4200,29/07/2020 14:41:40.614
0.143086,+33.014,4.4200,29/07/2020 14:41:40.710
0.140966,+33.014,4.4181,29/07/2020 14:41:40.806
0.145245,+33.013,4.4181,29/07/2020 14:41:40.902
0.149617,+33.013,4.4181,29/07/2020 14:41:41.014
0.134743,+33.013,4.4205,29/07/2020 14:41:41.110
0.136207,+33.015,4.4205,29/07/2020 14:41:41.206
0.147401,+33.015,4.4205,29/07/2020 14:41:41.302
0.132866,+33.015,4.4216,29/07/2020 14:41:41.414
0.139059,+33.015,4.4216,29/07/2020 14:41:41.510
0.135373,+33.015,4.4216,29/07/2020 14:41:41.606
0.138958,+33.015,4.4284,29/07/2020 14:41:41.702
0.148491,+33.015,4.4284,29/07/2020 14:41:41.814
0.137269,+33.015,4.4284,29/07/2020 14:41:41.910
0.141239,+33.015,4.4213,29/07/2020 14:41:42.006
0.142709,+33.014,4.4213,29/07/2020 14:41:42.102
0.150751,+33.014,4.4213,29/07/2020 14:41:42.214
0.136344,+33.014,4.4094,29/07/2020 14:41:42.310
0.141061,+33.014,4.4094,29/07/2020 14:41:42.405
0.141670,+33.014,4.4094,29/07/2020 14:41:42.518
0.142568,+33.014,4.4124,29/07/2020 14:41:42.614
0.143453,+33.014,4.4124,29/07/2020 14:41:42.710
0.142559,+33.014,4.4124,29/07/2020 14:41:42.806
0.144924,+33.014,4.4080,29/07/2020 14:41:42.901
0.144204,+33.014,4.4080,29/07/2020 14:41:43.014
0.139088,+33.014,4.4080,29/07/2020 14:41:43.110
0.144818,+33.014,4.4143,29/07/2020 14:41:43.206
0.141979,+33.015,4.4143,29/07/2020 14:41:43.301
0.144360,+33.015,4.4143,29/07/2020 14:41:43.414
0.140491,+33.015,4.4233,29/07/2020 14:41:43.509
0.149583,+33.016,4.4233,29/07/2020 14:41:43.605
0.137580,+33.016,4.4233,29/07/2020 14:41:43.717
0.148730,+33.016,4.4224,29/07/2020 14:41:43.814
0.145374,+33.016,4.4224,29/07/2020 14:41:43.910
0.140667,+33.016,4.4224,29/07/2020 14:41:44.006
0.141321,+33.016,4.4245,29/07/2020 14:41:44.102
0.144542,+33.015,4.4245,29/07/2020 14:41:44.215
0.140412,+33.015,4.4245,29/07/2020 14:41:44.310
0.150893,+33.015,4.4172,29/07/2020 14:41:44.406
0.138154,+33.016,4.4172,29/07/2020 14:41:44.517
0.149330,+33.016,4.4172,29/07/2020 14:41:44.614
0.144723,+33.016,4.4171,29/07/2020 14:41:44.709
0.151909,+33.015,4.4171,29/07/2020 14:41:44.805
0.149523,+33.015,4.4171,29/07/2020 14:41:44.917
0.149533,+33.015,4.4124,29/07/2020 14:41:45.013
0.136009,+33.016,4.4124,29/07/2020 14:41:45.110
0.141300,+33.016,4.4124,29/07/2020 14:41:45.205
0.137049,+33.016,4.4144,29/07/2020 14:41:45.317
0.146884,+33.016,4.4144,29/07/2020 14:41:45.413
0.143385,+33.016,4.4144,29/07/2020 14:41:45.509
0.135483,+33.016,4.4182,29/07/2020 14:41:45.605
0.141640,+33.015,4.4182,29/07/2020 14:41:45.717
0.143981,+33.015,4.4182,29/07/2020 14:41:45.813
0.143618,+33.015,4.4210,29/07/2020 14:41:45.909
0.138969,+33.016,4.4210,29/07/2020 14:41:46.006
0.141692,+33.016,4.4210,29/07/2020 14:41:46.117
0.150101,+33.016,4.4204,29/07/2020 14:41:46.213
0.140745,+33.016,4.4204,29/07/2020 14:41:46.309
0.148122,+33.016,4.4204,29/07/2020 14:41:46.405
0.143215,+33.016,4.4293,29/07/2020 14:41:46.517
0.155591,+33.016,4.4293,29/07/2020 14:41:46.613
0.146190,+33.016,4.4293,29/07/2020 14:41:46.709
0.145543,+33.016,4.4194,29/07/2020 14:41:46.805
0.139488,+33.016,4.4194,29/07/2020 14:41:46.917
0.148786,+33.016,4.4194,29/07/2020 14:41:47.013
0.134720,+33.016,4.4181,29/07/2020 14:41:47.110
0.142465,+33.014,4.4181,29/07/2020 14:41:47.205
0.144907,+33.014,4.4181,29/07/2020 14:41:47.317
0.134286,+33.014,4.4189,29/07/2020 14:41:47.413
0.151654,+33.016,4.4189,29/07/2020 14:41:47.509
0.149164,+33.016,4.4189,29/07/2020 14:41:47.605
0.146952,+33.016,4.4142,29/07/2020 14:41:47.717
0.138950,+33.015,4.4142,29/07/2020 14:41:47.812
0.134213,+33.015,4.4142,29/07/2020 14:41:47.909
0.134205,+33.015,4.4164,29/07/2020 14:41:48.005
0.139237,+33.015,4.4164,29/07/2020 14:41:48.117
0.136591,+33.015,4.4164,29/07/2020 14:41:48.213
0.145613,+33.015,4.4209,29/07/2020 14:41:48.309
0.164180,+33.016,4.4209,29/07/2020 14:41:48.405
0.143818,+33.016,4.4209,29/07/2020 14:41:48.516
0.134035,+33.016,4.4188,29/07/2020 14:41:48.613
0.141470,+33.016,4.4188,29/07/2020 14:41:48.709
0.148794,+33.016,4.4188,29/07/2020 14:41:48.805
0.146541,+33.016,4.4175,29/07/2020 14:41:48.916
0.136424,+33.016,4.4175,29/07/2020 14:41:49.013
0.154847,+33.016,4.4175,29/07/2020 14:41:49.110
0.143185,+33.016,4.4146,29/07/2020 14:41:49.204
0.149741,+33.018,4.4146,29/07/2020 14:41:49.317
0.138484,+33.018,4.4146,29/07/2020 14:41:49.413
0.136553,+33.018,4.4139,29/07/2020 14:41:49.509
0.146315,+33.017,4.4139,29/07/2020 14:41:49.605
0.143104,+33.017,4.4139,29/07/2020 14:41:49.716
0.140950,+33.017,4.4171,29/07/2020 14:41:49.812
0.145298,+33.016,4.4171,29/07/2020 14:41:49.909
0.154196,+33.016,4.4171,29/07/2020 14:41:50.020
0.152075,+33.016,4.4161,29/07/2020 14:41:50.116
0.145431,+33.016,4.4161,29/07/2020 14:41:50.212
0.135384,+33.016,4.4161,29/07/2020 14:41:50.309
0.152899,+33.016,4.4198,29/07/2020 14:41:50.404
0.148148,+33.017,4.4198,29/07/2020 14:41:50.517
0.156302,+33.017,4.4198,29/07/2020 14:41:50.612
0.134265,+33.017,4.4246,29/07/2020 14:41:50.708
0.146298,+33.017,4.4246,29/07/2020 14:41:50.804
0.144491,+33.017,4.4246,29/07/2020 14:41:50.916
0.144177,+33.017,4.4206,29/07/2020 14:41:51.012
0.143093,+33.016,4.4206,29/07/2020 14:41:51.108
0.140169,+33.016,4.4206,29/07/2020 14:41:51.220
0.139746,+33.016,4.4201,29/07/2020 14:41:51.316
0.154328,+33.018,4.4201,29/07/2020 14:41:51.412
0.141790,+33.018,4.4201,29/07/2020 14:41:51.508
0.144038,+33.018,4.4168,29/07/2020 14:41:51.604
0.146383,+33.017,4.4168,29/07/2020 14:41:51.716
0.149212,+33.017,4.4168,29/07/2020 14:41:51.812
0.144316,+33.017,4.4154,29/07/2020 14:41:51.908
0.137685,+33.016,4.4154,29/07/2020 14:41:52.020
0.142975,+33.016,4.4154,29/07/2020 14:41:52.116
0.143059,+33.016,4.4118,29/07/2020 14:41:52.212
0.135516,+33.016,4.4118,29/07/2020 14:41:52.308
0.160661,+33.016,4.4118,29/07/2020 14:41:52.420
0.153647,+33.016,4.4172,29/07/2020 14:41:52.516
0.147382,+33.017,4.4172,29/07/2020 14:41:52.612
0.148860,+33.017,4.4172,29/07/2020 14:41:52.708
0.141813,+33.017,4.4185,29/07/2020 14:41:52.819
0.143216,+33.017,4.4185,29/07/2020 14:41:52.916
0.139151,+33.017,4.4185,29/07/2020 14:41:53.012
0.140908,+33.017,4.4193,29/07/2020 14:41:53.108
0.137723,+33.017,4.4193,29/07/2020 14:41:53.220
0.133491,+33.017,4.4193,29/07/2020 14:41:53.316
0.153465,+33.017,4.4235,29/07/2020 14:41:53.412
0.146534,+33.016,4.4235,29/07/2020 14:41:53.508
0.153469,+33.016,4.4235,29/07/2020 14:41:53.620
0.156329,+33.016,4.4200,29/07/2020 14:41:53.715
0.147846,+33.017,4.4200,29/07/2020 14:41:53.812
0.147582,+33.017,4.4200,29/07/2020 14:41:53.908
0.151361,+33.017,4.4154,29/07/2020 14:41:54.020
0.146341,+33.018,4.4154,29/07/2020 14:41:54.116
0.140720,+33.018,4.4154,29/07/2020 14:41:54.212
0.147270,+33.018,4.4183,29/07/2020 14:41:54.308
0.139049,+33.018,4.4183,29/07/2020 14:41:54.419
0.147940,+33.018,4.4183,29/07/2020 14:41:54.515
0.150360,+33.018,4.4157,29/07/2020 14:41:54.612
0.148427,+33.019,4.4157,29/07/2020 14:41:54.708
0.130766,+33.019,4.4157,29/07/2020 14:41:54.819
0.143198,+33.019,4.4178,29/07/2020 14:41:54.915
0.145274,+33.017,4.4178,29/07/2020 14:41:55.012
0.142027,+33.017,4.4178,29/07/2020 14:41:55.109
0.157688,+33.017,4.4184,29/07/2020 14:41:55.220
0.147032,+33.018,4.4184,29/07/2020 14:41:55.315
0.159114,+33.018,4.4184,29/07/2020 14:41:55.412
0.139416,+33.018,4.4241,29/07/2020 14:41:55.507
0.136272,+33.018,4.4241,29/07/2020 14:41:55.620
0.150041,+33.018,4.4241,29/07/2020 14:41:55.716
0.134537,+33.018,4.4241,29/07/2020 14:41:55.812
0.140810,+33.018,4.4241,29/07/2020 14:41:55.907
0.136985,+33.018,4.4241,29/07/2020 14:41:56.019
0.140691,+33.018,4.4169,29/07/2020 14:41:56.115
0.140448,+33.018,4.4169,29/07/2020 14:41:56.211
0.147825,+33.018,4.4169,29/07/2020 14:41:56.307
0.149302,+33.018,4.4138,29/07/2020 14:41:56.419
0.137648,+33.020,4.4138,29/07/2020 14:41:56.515
0.141529,+33.020,4.4138,29/07/2020 14:41:56.611
0.148661,+33.020,4.4177,29/07/2020 14:41:56.708
0.142119,+33.018,4.4177,29/07/2020 14:41:56.819
0.155043,+33.018,4.4177,29/07/2020 14:41:56.915
0.147800,+33.018,4.4093,29/07/2020 14:41:57.011
0.144849,+33.018,4.4093,29/07/2020 14:41:57.107
0.140822,+33.018,4.4093,29/07/2020 14:41:57.219
0.147375,+33.018,4.4161,29/07/2020 14:41:57.315
0.144428,+33.019,4.4161,29/07/2020 14:41:57.411
0.152765,+33.019,4.4161,29/07/2020 14:41:57.522
0.143530,+33.019,4.4247,29/07/2020 14:41:57.619
0.145073,+33.019,4.4247,29/07/2020 14:41:57.715
0.134912,+33.019,4.4247,29/07/2020 14:41:57.811
0.143084,+33.019,4.4249,29/07/2020 14:41:57.907
0.149713,+33.021,4.4249,29/07/2020 14:41:58.019
0.140753,+33.021,4.4249,29/07/2020 14:41:58.115
0.144351,+33.021,4.4225,29/07/2020 14:41:58.211
0.140969,+33.020,4.4225,29/07/2020 14:41:58.307
0.137708,+33.020,4.4225,29/07/2020 14:41:58.418
0.138598,+33.020,4.4241,29/07/2020 14:41:58.515
0.153118,+33.019,4.4241,29/07/2020 14:41:58.611
0.139143,+33.019,4.4241,29/07/2020 14:41:58.723
0.143304,+33.019,4.4160,29/07/2020 14:41:58.819
0.141642,+33.020,4.4160,29/07/2020 14:41:58.915
0.145468,+33.020,4.4160,29/07/2020 14:41:59.011
0.140522,+33.020,4.4087,29/07/2020 14:41:59.107
0.147048,+33.020,4.4087,29/07/2020 14:41:59.218
0.148393,+33.020,4.4087,29/07/2020 14:41:59.315
0.149632,+33.020,4.4163,29/07/2020 14:41:59.411
0.137290,+33.020,4.4163,29/07/2020 14:41:59.522
0.135824,+33.020,4.4163,29/07/2020 14:41:59.618
0.145866,+33.020,4.4196,29/07/2020 14:41:59.715
0.150892,+33.019,4.4196,29/07/2020 14:41:59.811
0.146494,+33.019,4.4196,29/07/2020 14:41:59.922
0.141543,+33.019,4.4236,29/07/2020 14:42:00.018
0.142553,+33.020,4.4236,29/07/2020 14:42:00.115
0.142370,+33.020,4.4236,29/07/2020 14:42:00.210
0.134015,+33.020,4.4243,29/07/2020 14:42:00.322
0.149115,+33.020,4.4243,29/07/2020 14:42:00.418
0.145852,+33.020,4.4243,29/07/2020 14:42:00.514
0.140345,+33.020,4.4223,29/07/2020 14:42:00.611
0.136929,+33.019,4.4223,29/07/2020 14:42:00.722
0.141895,+33.019,4.4223,29/07/2020 14:42:00.818
0.146425,+33.019,4.4176,29/07/2020 14:42:00.914
0.151771,+33.020,4.4176,29/07/2020 14:42:01.011
0.143468,+33.020,4.4176,29/07/2020 14:42:01.123
0.139764,+33.020,4.4108,29/07/2020 14:42:01.218
0.153661,+33.020,4.4108,29/07/2020 14:42:01.315
0.133653,+33.020,4.4108,29/07/2020 14:42:01.410
0.151569,+33.020,4.4140,29/07/2020 14:42:01.522
0.147352,+33.021,4.4140,29/07/2020 14:42:01.618
0.135816,+33.021,4.4140,29/07/2020 14:42:01.715
0.143367,+33.021,4.4199,29/07/2020 14:42:01.810
0.150566,+33.020,4.4199,29/07/2020 14:42:01.922
0.149623,+33.020,4.4199,29/07/2020 14:42:02.018
0.147378,+33.020,4.4192,29/07/2020 14:42:02.114
0.148795,+33.020,4.4192,29/07/2020 14:42:02.210
0.140220,+33.020,4.4192,29/07/2020 14:42:02.322
0.146022,+33.020,4.4237,29/07/2020 14:42:02.418
0.143983,+33.021,4.4237,29/07/2020 14:42:02.514
0.147818,+33.021,4.4237,29/07/2020 14:42:02.611
0.150292,+33.021,4.4251,29/07/2020 14:42:02.722
0.148614,+33.021,4.4251,29/07/2020 14:42:02.818
0.149621,+33.021,4.4251,29/07/2020 14:42:02.914
0.152821,+33.021,4.4208,29/07/2020 14:42:03.010
0.140264,+33.021,4.4208,29/07/2020 14:42:03.121
0.142979,+33.021,4.4208,29/07/2020 14:42:03.219
0.147655,+33.021,4.4150,29/07/2020 14:42:03.314
0.143713,+33.019,4.4150,29/07/2020 14:42:03.410
0.142994,+33.019,4.4150,29/07/2020 14:42:03.522
0.143243,+33.019,4.4182,29/07/2020 14:42:03.618
0.137905,+33.020,4.4182,29/07/2020 14:42:03.715
0.144223,+33.020,4.4182,29/07/2020 14:42:03.810
0.138096,+33.020,4.4188,29/07/2020 14:42:03.922
0.143086,+33.020,4.4188,29/07/2020 14:42:04.017
0.149033,+33.020,4.4188,29/07/2020 14:42:04.114
0.154701,+33.020,4.4174,29/07/2020 14:42:04.210
0.142405,+33.021,4.4174,29/07/2020 14:42:04.322
0.150725,+33.021,4.4174,29/07/2020 14:42:04.418
0.141085,+33.021,4.4266,29/07/2020 14:42:04.514
0.136326,+33.020,4.4266,29/07/2020 14:42:04.610
0.138915,+33.020,4.4266,29/07/2020 14:42:04.721
0.138200,+33.020,4.4246,29/07/2020 14:42:04.818
0.138653,+33.022,4.4246,29/07/2020 14:42:04.914
0.152071,+33.022,4.4246,29/07/2020 14:42:05.025
0.145247,+33.022,4.4245,29/07/2020 14:42:05.122
0.140741,+33.021,4.4245,29/07/2020 14:42:05.218
0.136328,+33.021,4.4245,29/07/2020 14:42:05.313
0.139965,+33.021,4.4213,29/07/2020 14:42:05.410
0.141650,+33.020,4.4213,29/07/2020 14:42:05.522
0.139714,+33.020,4.4213,29/07/2020 14:42:05.618
0.142732,+33.020,4.4083,29/07/2020 14:42:05.714
0.142097,+33.022,4.4083,29/07/2020 14:42:05.810
0.155989,+33.022,4.4083,29/07/2020 14:42:05.921
0.137179,+33.022,4.4198,29/07/2020 14:42:06.018
0.144238,+33.022,4.4198,29/07/2020 14:42:06.113
0.146136,+33.022,4.4198,29/07/2020 14:42:06.226
0.149216,+33.022,4.4153,29/07/2020 14:42:06.323
0.144137,+33.023,4.4153,29/07/2020 14:42:06.417
